id,observed_on,time_observed_at,time_zone,quality_grade,image_url,captive_cultivated,place_guess,scientific_name,iconic_taxon_name,season,image_path
214635240,2024-05-09,2024-05-09 08:24:26-10:00,Hawaii,research,https://static.inaturalist.org/photos/379396494/medium.jpg,False,"Maui, Kaanapali, HI, US",Nycticorax nycticorax,Aves,Spring,./images_native/214635240.jpg
130677188,2022-05-18,2022-05-18 12:12:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/222261383/medium.jpg,False,"Kula, HI 96790, USA",Himatione sanguinea,Aves,Spring,./images_native/130677188.jpg
111016067,2022-04-10,2022-04-10 11:44:31-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/187363978/medium.jpg,False,"Kawai Nui Neighborhood Park, Kailua, HI, US",Pluvialis fulva,Aves,Spring,./images_native/111016067.jpg
41762406,2008-11-20,,Hawaii,research,https://static.inaturalist.org/photos/66258985/medium.jpg,False,"Condado de Hawái, Hawái, EE. UU.",Tringa incana,Aves,Fall,./images_native/41762406.jpg
10566932,2018-03-05,2018-03-05 09:10:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/14723046/medium.jpg,False,"Kalaoa, HI 96740, USA",Arenaria interpres,Aves,Spring,./images_native/10566932.jpg
192401001,2023-11-08,2023-11-08 05:25:12-10:00,Hawaii,research,https://static.inaturalist.org/photos/337744692/medium.jpg,False,"Maui County, US-HI, US",Branta sandvicensis,Aves,Fall,./images_native/192401001.jpg
40865,2004-03-27,2004-03-27 15:26:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/67849/medium.JPG,False,"Kilauea National Wildlife Refuge, Kaua'i, Hawai'i, USA",Sula sula,Aves,Spring,./images_native/40865.jpg
107121460,2022-02-20,2022-02-20 07:47:31-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/180103557/medium.jpg,False,"Hawaii, US",Phoebastria immutabilis,Aves,Winter,./images_native/107121460.jpg
7223246,2017-07-24,2017-07-24 16:43:19-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/9323996/medium.jpg,False,"2310 Kuhio Avenue Honolulu, HI 96815 USA",Gygis alba,Aves,Summer,./images_native/7223246.jpg
73061065,2021-04-04,2021-04-04 07:04:17-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/119229858/medium.jpeg,False,"Mokuleia, HI 96791, USA",Ardenna pacifica,Aves,Spring,./images_native/73061065.jpg
25603718,2019-05-07,2019-05-07 15:53:29-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/39676448/medium.jpg,False,"Hawaii, US",Phoebastria immutabilis,Aves,Spring,./images_native/25603718.jpg
174398281,2023-07-11,2023-07-11 07:37:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/301823228/medium.jpeg,False,"Maalaea, HI, USA",Fulica alai,Aves,Summer,./images_native/174398281.jpg
167543721,2023-06-15,2023-06-15 05:44:40-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/290251732/medium.jpeg,False,East Honolulu,Gygis alba,Aves,Summer,./images_native/167543721.jpg
132907209,2022-08-25,2022-08-25 16:59:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/226304436/medium.jpg,False,"Kailua, HI, USA",Nycticorax nycticorax,Aves,Summer,./images_native/132907209.jpg
153389563,2023-04-03,2023-04-03 14:16:56-10:00,Hawaii,research,https://static.inaturalist.org/photos/264921618/medium.jpeg,False,Hilo,Tringa incana,Aves,Spring,./images_native/153389563.jpg
168197385,2023-06-18,2023-06-18 09:42:48-10:00,Hawaii,research,https://static.inaturalist.org/photos/291459996/medium.jpg,False,"Oʻahu, Honolulu, HI, US",Gygis alba,Aves,Summer,./images_native/168197385.jpg
17183823,2018-09-13,2018-09-13 13:05:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/26042750/medium.jpeg,False,"Hawaii, Hawaii, United States",Drepanis coccinea,Aves,Fall,./images_native/17183823.jpg
135293267,2022-09-09,2022-09-09 14:24:21-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/230732841/medium.jpg,False,"Hawaii, US",Ardenna pacifica,Aves,Fall,./images_native/135293267.jpg
55954599,2020-08-06,2020-08-06 18:21:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/89130142/medium.jpg,False,"Kailua, HI, USA",Nycticorax nycticorax,Aves,Summer,./images_native/55954599.jpg
4264470,2015-12-10,2015-12-10 16:12:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/5104840/medium.jpeg,False,"Hawaii, US",Branta sandvicensis,Aves,,./images_native/4264470.jpg
212011179,2024-03-19,2024-03-19 14:12:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/374693758/medium.jpg,False,"Waikiki, Honolulu, HI 96815, USA",Gygis alba,Aves,Spring,./images_native/212011179.jpg
102324456,2021-11-13,2021-11-13 08:06:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/171016650/medium.jpg,False,"Kalihiwai, HI, USA",Fregata minor,Aves,Fall,./images_native/102324456.jpg
89533718,2021-07-31,2021-07-31 15:09:51-10:00,Hawaii,research,https://static.inaturalist.org/photos/147863387/medium.jpg,False,"Nounou Forest Reserve, Kapaa, HI, US",Phaethon lepturus,Aves,Summer,./images_native/89533718.jpg
20775122,2019-02-16,2019-02-16 12:18:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/32036633/medium.jpg,False,"Kalaoa, HI 96740, USA",Pluvialis fulva,Aves,Winter,./images_native/20775122.jpg
1091080,2014-11-23,2014-11-23 11:44:19-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/1371403/medium.jpg,False,"Sugar Beach, Maui, Hawaii",Tringa incana,Aves,Fall,./images_native/1091080.jpg
161930266,2023-05-03,2023-05-03 15:27:51-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/279942528/medium.jpg,False,"Hawaii, US",Phoebastria immutabilis,Aves,Spring,./images_native/161930266.jpg
76426688,2019-03-11,2019-03-11 03:18:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/125021549/medium.jpg,False,"Kula, HI 96790, USA",Drepanis coccinea,Aves,Spring,./images_native/76426688.jpg
139943393,2022-10-24,2022-10-24 12:32:58-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/239461427/medium.jpg,False,"Hawaii, US",Phaethon lepturus,Aves,Fall,./images_native/139943393.jpg
200382019,2024-02-24,2024-02-24 12:04:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/353525679/medium.jpeg,False,"Maui County, US-HI, US",Chlorodrepanis virens,Aves,Winter,./images_native/200382019.jpg
167830569,2023-06-16,2023-06-16 11:40:05-10:00,Hawaii,research,https://static.inaturalist.org/photos/290788665/medium.jpg,False,"North Pacific Ocean, Wailea, HI, US",Fregata minor,Aves,Summer,./images_native/167830569.jpg
148233713,2023-02-06,2023-02-06 16:30:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/255226716/medium.jpeg,False,"Princeville, HI, USA",Branta sandvicensis,Aves,Winter,./images_native/148233713.jpg
151248338,2023-03-15,2023-03-15 15:43:04-10:00,Hawaii,research,https://static.inaturalist.org/photos/260934691/medium.jpg,False,"Anaehoomalu Bay, Kamuela, HI, US",Arenaria interpres,Aves,Spring,./images_native/151248338.jpg
72759278,2021-04-02,2021-04-02 04:06:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/118686478/medium.jpeg,False,"Hawaii County, US-HI, US",Chlorodrepanis virens,Aves,Spring,./images_native/72759278.jpg
199928946,2024-02-10,2024-02-10 10:32:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/352630207/medium.jpeg,False,"Hawaii County, HI, USA",Branta sandvicensis,Aves,Winter,./images_native/199928946.jpg
98212821,2021-09-30,2021-09-30 07:34:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/163474347/medium.jpeg,False,"Kailua, HI, USA",Ardenna pacifica,Aves,Fall,./images_native/98212821.jpg
144900510,2022-12-22,2022-12-22 18:47:52-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/248802235/medium.jpeg,False,"Puako, HI, USA",Nycticorax nycticorax,Aves,,./images_native/144900510.jpg
67104629,2003-11-23,2003-11-23 10:37:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/108333118/medium.jpeg,False,"Kahului, HI, USA",Ardenna pacifica,Aves,Fall,./images_native/67104629.jpg
214291764,2024-05-06,2024-05-06 10:48:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/378756732/medium.jpeg,False,"Kauai County, US-HI, US",Himantopus mexicanus knudseni,Aves,Spring,./images_native/214291764.jpg
141119975,2022-11-04,2022-11-04 11:16:47-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/241681588/medium.jpg,False,"Kilauea Point National Wildlife Refuge, Kilauea, HI, US",Branta sandvicensis,Aves,Fall,./images_native/141119975.jpg
195305092,2023-12-20,2023-12-20 09:42:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/343551038/medium.jpeg,False,"Halaula, HI 96755美国",Phaethon lepturus,Aves,,./images_native/195305092.jpg
128935209,2022-07-17,2022-07-17 12:08:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/219051335/medium.jpg,False,"Kealia Pond National Wildlife Refuge, Maui, Hawaii, United States",Nycticorax nycticorax,Aves,Summer,./images_native/128935209.jpg
4121199,2016-09-15,2016-09-15 08:36:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/4901179/medium.jpeg,False,"Kauai County, HI, USA",Fulica alai,Aves,Fall,./images_native/4121199.jpg
202072030,2024-02-28,,Hawaii,research,https://static.inaturalist.org/photos/356816032/medium.jpg,False,"Kealia Coastal Boardwalk, Kihei, HI, USA",Tringa incana,Aves,Winter,./images_native/202072030.jpg
1904832,2015-08-26,2015-08-26 09:34:41-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/2324827/medium.jpg,False,"Aina Moana State Rec Area, Honolulu, HI, US",Arenaria interpres,Aves,Summer,./images_native/1904832.jpg
98149545,2021-09-24,2021-09-24 08:28:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/163356228/medium.jpeg,False,"Kailua, HI, USA",Fregata minor,Aves,Fall,./images_native/98149545.jpg
193672195,2023-11-11,2023-11-11 02:06:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/340229568/medium.jpeg,False,"Kauai County, HI, USA",Fulica alai,Aves,Fall,./images_native/193672195.jpg
173727494,2023-07-18,2023-07-18 14:10:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/301729358/medium.jpeg,False,"Kalaoa, HI 96740, USA",Fulica alai,Aves,Summer,./images_native/173727494.jpg
156358956,2023-04-23,2023-04-23 16:26:01-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/270383281/medium.jpg,False,"Ahupuaʻa ʻO Kahana State Park, Hauula, HI, US",Pluvialis fulva,Aves,Spring,./images_native/156358956.jpg
123447718,2022-06-11,2022-06-11 13:15:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/209119747/medium.jpg,False,"Kula, HI 96790, USA",Drepanis coccinea,Aves,Summer,./images_native/123447718.jpg
103373289,2021-12-20,2021-12-20 07:45:07-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/172993485/medium.jpeg,False,Kamuela,Pluvialis fulva,Aves,,./images_native/103373289.jpg
146940025,2023-01-19,2023-01-19 09:13:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/252747029/medium.jpg,False,"Honolulu County, US-HI, US",Phoebastria immutabilis,Aves,Winter,./images_native/146940025.jpg
19549361,2019-01-09,2019-01-09 06:54:21-10:00,Hawaii,research,https://static.inaturalist.org/photos/30089509/medium.jpeg,False,"Pololū Trail, Kapaau, HI 96755, USA",Tringa incana,Aves,Winter,./images_native/19549361.jpg
87359018,2021-07-16,2021-07-16 18:39:40-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/144021386/medium.jpg,False,"Mamala Bay, Honolulu, HI, US",Nycticorax nycticorax,Aves,Summer,./images_native/87359018.jpg
37464109,2020-01-10,2020-01-10 10:20:19-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/59416512/medium.jpg,False,"Oʻahu, Honolulu, HI, US",Gygis alba,Aves,Winter,./images_native/37464109.jpg
214219526,2024-05-06,2024-05-06 09:43:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/378621750/medium.jpeg,False,Kawai'ele Waterbird Sanctuary,Fulica alai,Aves,Spring,./images_native/214219526.jpg
151793446,2023-03-10,2023-03-10 06:57:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/261961478/medium.jpeg,False,"Kihei, HI 96753, USA",Nycticorax nycticorax,Aves,Spring,./images_native/151793446.jpg
142708151,2022-10-03,2022-10-03 17:11:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/244710588/medium.jpg,False,"Kihei, HI 96753, USA",Pluvialis fulva,Aves,Fall,./images_native/142708151.jpg
9093280,2013-04-14,2013-04-14 07:39:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/12277697/medium.jpg,False,"Hawaiian Islands National Wildlife Refuge, Honolulu County, US-HI, US",Phoebastria immutabilis,Aves,Spring,./images_native/9093280.jpg
212096061,2024-03-22,2024-03-22 07:50:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/374832198/medium.jpg,False,"Hawaii, US",Phoebastria immutabilis,Aves,Spring,./images_native/212096061.jpg
103329116,2021-11-05,2021-11-05 01:23:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/172907558/medium.jpeg,False,"Waikiki, Honolulu, HI 96815, USA",Gygis alba,Aves,Fall,./images_native/103329116.jpg
107546994,2022-02-26,2022-02-26 18:12:57-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/180902834/medium.jpg,False,"Maui, Kula, HI, US",Himatione sanguinea,Aves,Winter,./images_native/107546994.jpg
121900966,2022-06-15,2022-06-15 07:32:31-10:00,Hawaii,research,https://static.inaturalist.org/photos/206332643/medium.jpg,False,"Kauaʻi, Princeville, HI, US",Nycticorax nycticorax,Aves,Summer,./images_native/121900966.jpg
36988101,2019-12-22,2019-12-22 10:43:06-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/58560461/medium.jpg,False,"Royal Hawaiian Center, Honolulu, HI, US",Gygis alba,Aves,,./images_native/36988101.jpg
96542614,2019-03-18,2019-03-18 09:20:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/160403273/medium.jpg,False,"Diamond Head / Kapahulu / St. Louis Heights, Honolulu, HI, USA",Gygis alba,Aves,Spring,./images_native/96542614.jpg
147487801,2022-12-29,2022-12-29 14:11:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/253795448/medium.jpeg,False,"Kalaoa, HI 96740, USA",Arenaria interpres,Aves,,./images_native/147487801.jpg
197365873,2024-01-13,2024-01-13 12:33:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/347594293/medium.jpg,False,"Maalaea, HI, USA",Tringa incana,Aves,Winter,./images_native/197365873.jpg
60042449,2020-09-17,2020-09-17 08:06:55-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/95982190/medium.jpeg,False,"Naalehu, HI 96772, USA",Pluvialis fulva,Aves,Fall,./images_native/60042449.jpg
95585418,2021-09-10,2021-09-10 12:54:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/158702809/medium.jpeg,False,"Kauai, Hawaii, USA",Phaethon lepturus,Aves,Fall,./images_native/95585418.jpg
4196587,2016-09-08,2016-09-08 07:17:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/5000561/medium.jpg,False,"Kalihiwai, HI, USA",Sula sula,Aves,Fall,./images_native/4196587.jpg
118920754,2022-04-27,2022-04-27 19:02:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/200980153/medium.jpeg,False,"Kalihiwai, HI, USA",Fregata minor,Aves,Spring,./images_native/118920754.jpg
1504385,2015-05-16,2015-05-16 11:07:20-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/1863586/medium.jpg,False,"Hawaii Volcanoes National Park, Hawaii National Park, HI, US",Himatione sanguinea,Aves,Spring,./images_native/1504385.jpg
9640655,2018-01-26,2018-01-26 14:41:59-10:00,Hawaii,research,https://static.inaturalist.org/photos/13166020/medium.jpg,False,"Koke'e State Park, Waimea, HI, US",Phaethon lepturus,Aves,Winter,./images_native/9640655.jpg
153273328,2023-03-20,2023-03-20 11:02:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/264707235/medium.jpeg,False,"Kihei, HI 96753, USA",Fulica alai,Aves,Spring,./images_native/153273328.jpg
162395642,2023-05-15,2023-05-15 13:02:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/280786165/medium.jpeg,False,"Kihei, HI 96753, USA",Nycticorax nycticorax,Aves,Spring,./images_native/162395642.jpg
39373569,2020-02-23,2020-02-23 11:44:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/62456224/medium.jpeg,False,"Kalaoa, HI 96740, USA",Arenaria interpres,Aves,Winter,./images_native/39373569.jpg
132153198,2022-01-19,2022-01-19 14:38:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/225003356/medium.jpeg,False,"Kauai County, HI, USA",Himatione sanguinea,Aves,Winter,./images_native/132153198.jpg
96287424,2021-09-25,2021-09-25 14:33:32-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/159940995/medium.jpg,False,"Kilauea Point - National Wildlife Refuge, Kilauea, HI, US",Sula sula,Aves,Fall,./images_native/96287424.jpg
190004136,2023-10-31,2023-10-31 13:52:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/332980300/medium.jpeg,False,"Kalaoa, HI 96740, USA",Arenaria interpres,Aves,Fall,./images_native/190004136.jpg
137703196,2022-10-05,2022-10-05 09:22:54-10:00,Hawaii,research,https://static.inaturalist.org/photos/235231384/medium.jpg,False,"Hawaii, US",Himantopus mexicanus knudseni,Aves,Fall,./images_native/137703196.jpg
36780814,2019-12-17,2019-12-17 13:42:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/58195499/medium.jpeg,False,"Kahului, HI, USA",Arenaria interpres,Aves,,./images_native/36780814.jpg
123028296,2022-06-20,2022-06-20 12:04:14-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/208375134/medium.jpg,False,"Kīlauea, HI, US",Branta sandvicensis,Aves,Summer,./images_native/123028296.jpg
109795062,2017-06-07,2017-06-07 05:13:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/185114840/medium.jpeg,False,"Kailua, HI, USA",Fregata minor,Aves,Summer,./images_native/109795062.jpg
35780136,2002-11-16,2002-11-16 09:54:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/56460825/medium.jpg,False,Kilauea Point NWR,Ardenna pacifica,Aves,Fall,./images_native/35780136.jpg
122179058,2022-05-25,2022-05-25 00:54:52-10:00,Hawaii,research,https://static.inaturalist.org/photos/207612571/medium.jpg,False,"Kilauea Point National Wildlife Refuge, Kilauea, HI, US",Sula sula,Aves,Spring,./images_native/122179058.jpg
144938134,2022-12-22,2022-12-22 18:34:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/248872347/medium.jpeg,False,"Hawaii, US",Phoebastria immutabilis,Aves,,./images_native/144938134.jpg
10140137,2018-03-07,2018-03-07 07:56:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/13988576/medium.jpg,False,"Waimea, HI 96796, USA",Phaethon lepturus,Aves,Spring,./images_native/10140137.jpg
164990981,2023-05-07,2023-05-07 06:19:04-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/285543063/medium.jpg,False,"Hawaii, US",Phoebastria immutabilis,Aves,Spring,./images_native/164990981.jpg
141336052,2022-11-06,2022-11-06 16:20:20-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/242105068/medium.jpg,False,"Maui County, US-HI, US",Chlorodrepanis virens,Aves,Fall,./images_native/141336052.jpg
10059215,2018-03-02,2018-03-02 10:49:56-10:00,Hawaii,research,https://static.inaturalist.org/photos/13846592/medium.jpg,False,"Honolulu County, US-HI, US",Pluvialis fulva,Aves,Spring,./images_native/10059215.jpg
105183740,2007-11-15,2007-11-15 07:06:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/176425427/medium.jpeg,False,"Hawaii County, HI, USA",Himatione sanguinea,Aves,Fall,./images_native/105183740.jpg
17260624,2016-06-11,2016-06-11 12:47:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/26179843/medium.jpeg,False,"Honolulu County, US-HI, US",Phoebastria immutabilis,Aves,Summer,./images_native/17260624.jpg
6204900,2017-05-08,2017-05-08 12:07:05-10:00,Hawaii,research,https://static.inaturalist.org/photos/8200252/medium.jpg,False,"Maui County, US-HI, US",Himantopus mexicanus knudseni,Aves,Spring,./images_native/6204900.jpg
196608693,2024-01-08,2024-01-08 01:05:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/346084835/medium.jpeg,False,"Liliha - Kapalama, Honolulu, HI, USA",Gygis alba,Aves,Winter,./images_native/196608693.jpg
161400874,2022-07-24,2022-07-24 13:10:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/278977870/medium.jpg,False,"Kauaʻi, Princeville, HI, US",Branta sandvicensis,Aves,Summer,./images_native/161400874.jpg
36768769,2019-12-18,2019-12-18 09:46:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/58174924/medium.jpg,False,"Honolulu County, US-HI, US",Phoebastria immutabilis,Aves,,./images_native/36768769.jpg
83409809,2016-03-16,2016-03-16 14:11:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/136982810/medium.jpeg,False,"Hawaii County, HI, USA",Himatione sanguinea,Aves,Spring,./images_native/83409809.jpg
151327628,2022-06-15,2022-06-15 08:46:06-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/261085631/medium.jpg,False,"Hawaii, US",Himantopus mexicanus knudseni,Aves,Summer,./images_native/151327628.jpg
197331512,2024-01-21,2024-01-21 16:29:56-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/347527275/medium.jpg,False,"Princeville Playground, Princeville, HI, US",Branta sandvicensis,Aves,Winter,./images_native/197331512.jpg
114747062,2022-04-29,2022-04-29 13:40:38-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/193731634/medium.jpeg,False,"Honaunau-Napoopoo, HI 96704, USA",Arenaria interpres,Aves,Spring,./images_native/114747062.jpg
27675736,2019-06-09,2019-06-09 08:45:27-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/43085112/medium.jpg,False,"Maui County, US-HI, US",Himantopus mexicanus knudseni,Aves,Summer,./images_native/27675736.jpg
189021176,2023-10-08,2023-10-08 15:01:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/331003161/medium.jpg,False,"Waikiki, Honolulu, HI 96815, USA",Gygis alba,Aves,Fall,./images_native/189021176.jpg
115691917,2022-05-05,2022-05-05 15:43:17-10:00,Hawaii,research,https://static.inaturalist.org/photos/195262710/medium.jpg,False,"Spencer Beach Park, Kamuela, HI, US",Branta sandvicensis,Aves,Spring,./images_native/115691917.jpg
109797147,2017-04-29,2017-04-29 09:44:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/185118791/medium.jpeg,False,"North Shore, Waialua, HI, USA",Ardenna pacifica,Aves,Spring,./images_native/109797147.jpg
79382751,2017-03-10,2017-03-09 13:01:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/130012291/medium.jpg,False,"Hana, HI 96713, USA",Fregata minor,Aves,Spring,./images_native/79382751.jpg
185159121,1979-01-01,,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/323325784/medium.jpg,False,"Hawaii, US",Himantopus mexicanus knudseni,Aves,Winter,./images_native/185159121.jpg
262080,2013-04-14,2013-04-14 04:15:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/324841/medium.JPG,False,Volcanoes National Park,Chlorodrepanis virens,Aves,Spring,./images_native/262080.jpg
14507023,2018-07-13,2018-07-13 12:25:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/21596309/medium.jpeg,False,"Maalaea, HI, USA",Nycticorax nycticorax,Aves,Summer,./images_native/14507023.jpg
2586008,2016-01-08,,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/2888700/medium.JPG,False,Koke'e state park kauai,Himatione sanguinea,Aves,Winter,./images_native/2586008.jpg
195447692,2023-12-21,2023-12-21 15:27:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/343845533/medium.jpeg,False,"Poipu Beach, Koloa, HI 96756美国",Tringa incana,Aves,,./images_native/195447692.jpg
4902393,2017-01-01,2017-01-01 11:02:22-10:00,Hawaii,research,https://static.inaturalist.org/photos/5965153/medium.jpg,False,"Honolulu County, US-HI, US",Phoebastria immutabilis,Aves,Winter,./images_native/4902393.jpg
16988702,2018-03-16,2018-03-16 13:23:21-10:00,Hawaii,research,https://static.inaturalist.org/photos/25686856/medium.jpg,False,"Maui County, US-HI, US",Himantopus mexicanus knudseni,Aves,Spring,./images_native/16988702.jpg
148844747,2023-02-15,2023-02-15 09:37:38-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/256394214/medium.jpeg,False,Honolulu,Tringa incana,Aves,Winter,./images_native/148844747.jpg
169101234,2023-06-23,2023-06-23 13:31:28-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/293139366/medium.jpeg,False,Honolulu,Ardenna pacifica,Aves,Summer,./images_native/169101234.jpg
102324445,2021-11-13,2021-11-13 07:57:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/171016569/medium.jpg,False,"Kalihiwai, HI, USA",Ardenna pacifica,Aves,Fall,./images_native/102324445.jpg
90005451,2018-10-11,2018-10-10 12:44:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/148695782/medium.jpg,False,"Hawaii, US",Himantopus mexicanus knudseni,Aves,Fall,./images_native/90005451.jpg
67322815,2020-12-30,2020-12-30 09:45:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/108743662/medium.jpeg,False,"Wailea-Makena, HI, USA",Tringa incana,Aves,,./images_native/67322815.jpg
134010584,2022-01-26,2022-01-26 09:49:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/228352973/medium.jpeg,False,"Kauai, Hawaii, United States",Himatione sanguinea,Aves,Winter,./images_native/134010584.jpg
