id,observed_on,time_observed_at,time_zone,quality_grade,image_url,captive_cultivated,place_guess,scientific_name,iconic_taxon_name,season,image_path
73696732,2021-04-09,2021-04-09 05:34:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/120340825/medium.jpeg,False,"Hawaii, US",Spilopelia chinensis,Aves,Spring,./images_introduced/73696732.jpg
173799310,2023-07-19,2023-07-19 07:23:32-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/301863713/medium.jpeg,False,"Maui County, HI, USA",Alectoris chukar,Aves,Summer,./images_introduced/173799310.jpg
149185465,2023-02-19,2023-02-19 13:55:46-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/257030708/medium.jpeg,False,"Waimea, HI 96743, USA",Passer domesticus,Aves,Winter,./images_introduced/149185465.jpg
38545164,2020-02-11,2020-02-11 09:40:59-10:00,Hawaii,research,https://static.inaturalist.org/photos/61278551/medium.jpg,False,"Maui, Kaanapali, HI, US",Bubulcus ibis,Aves,Winter,./images_introduced/38545164.jpg
48249999,2009-07-15,2009-07-15 06:56:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/76548416/medium.jpg,False,"Hawaii, US",Padda oryzivora,Aves,Summer,./images_introduced/48249999.jpg
91141129,2021-08-14,2021-08-14 07:18:22-10:00,Hawaii,research,https://static.inaturalist.org/photos/150709704/medium.jpg,False,"Waikoloa Beach Marriott Resort & Spa, Kamuela, HI, US",Ortygornis pondicerianus,Aves,Summer,./images_introduced/91141129.jpg
156309771,2023-03-16,2023-03-16 13:56:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/270270524/medium.jpeg,False,"Honolulu County, HI, USA",Leiothrix lutea,Aves,Spring,./images_introduced/156309771.jpg
80267124,2021-05-20,2021-05-20 18:21:28-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/131543991/medium.jpg,False,"Oʻahu, Waipahu, HI, US",Psittacula krameri,Aves,Spring,./images_introduced/80267124.jpg
198937466,2024-02-05,2024-02-05 14:42:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/350729028/medium.jpg,False,"Hawaii, US",Padda oryzivora,Aves,Winter,./images_introduced/198937466.jpg
2610194,2016-01-02,,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/2917559/medium.JPG,False,Volcano Village,Lophura leucomelanos,Aves,Winter,./images_introduced/2610194.jpg
26225529,2019-06-01,,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/40705154/medium.jpeg,False,Kailua,Gallus gallus,Aves,Summer,./images_introduced/26225529.jpg
39070612,2020-02-09,2020-02-09 15:15:24-10:00,Hawaii,research,https://static.inaturalist.org/photos/61995481/medium.jpg,False,"Marine Corps Base Hawaii, Kailua, HI, US",Copsychus malabaricus,Aves,Winter,./images_introduced/39070612.jpg
200782820,2024-02-18,2024-02-18 11:32:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/354307038/medium.jpeg,False,"Poipu, Koloa, HI 96756, USA",Cardinalis cardinalis,Aves,Winter,./images_introduced/200782820.jpg
141589862,2021-04-03,2021-04-03 11:10:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/242602170/medium.jpeg,False,"Hawaii County, HI, USA",Geopelia striata,Aves,Spring,./images_introduced/141589862.jpg
18974627,2018-12-09,2018-12-09 07:55:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/29090872/medium.jpeg,False,"Koloa, HI 96756, USA",Lonchura atricapilla,Aves,,./images_introduced/18974627.jpg
143103166,2022-11-25,2022-11-25 20:55:26-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/245401318/medium.jpeg,False,Haleiwa,Copsychus malabaricus,Aves,Fall,./images_introduced/143103166.jpg
194131909,2023-12-15,2023-12-15 13:12:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/341152589/medium.jpeg,False,"Kilauea, HI 96754, USA",Gallus gallus domesticus,Aves,,./images_introduced/194131909.jpg
205936959,2024-04-04,2024-04-04 13:06:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/364163240/medium.jpeg,False,"Kauai County, HI, USA",Copsychus malabaricus,Aves,Spring,./images_introduced/205936959.jpg
39317305,2020-02-27,2020-02-27 06:59:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/62360538/medium.jpg,False,"Kauai County, HI, USA",Cardinalis cardinalis,Aves,Winter,./images_introduced/39317305.jpg
59109182,2013-05-31,,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/94421122/medium.jpeg,False,"Kauai, Hawaii, United States",Lonchura atricapilla,Aves,Spring,./images_introduced/59109182.jpg
92066985,2018-10-22,2018-10-21 14:39:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/152382541/medium.jpg,False,"Hawaii County, HI, USA",Lophura leucomelanos,Aves,Fall,./images_introduced/92066985.jpg
16018967,2018-08-08,2018-08-08 04:24:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/23994419/medium.jpeg,False,"2947 Kalakaua Ave, Honolulu, HI 96815, USA",Psittacula krameri,Aves,Summer,./images_introduced/16018967.jpg
198937520,2024-02-04,2024-02-04 22:41:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/350729425/medium.jpg,False,"Diamond Head / Kapahulu / St. Louis Heights, Honolulu, HI, USA",Estrilda astrild,Aves,Winter,./images_introduced/198937520.jpg
102690169,2021-12-07,2021-12-07 13:44:30-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/171715638/medium.jpg,False,"Oʻahu, Ko Olina, HI, US",Gallus gallus domesticus,Aves,,./images_introduced/102690169.jpg
39999652,2020-03-14,2020-03-14 07:32:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/63518301/medium.jpg,False,"Kailua-Kona, HI, USA",Sicalis flaveola,Aves,Spring,./images_introduced/39999652.jpg
38163079,2020-01-31,2020-01-31 09:26:09-10:00,Hawaii,research,https://static.inaturalist.org/photos/60613809/medium.jpg,False,"University of Hawaii Kapi'olani Community College, Honolulu, HI, US",Gallus gallus domesticus,Aves,Winter,./images_introduced/38163079.jpg
99798528,2019-05-12,2019-05-12 04:31:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/166444108/medium.jpg,False,"Paia, HI 96779, USA",Passer domesticus,Aves,Spring,./images_introduced/99798528.jpg
26472710,2019-06-05,2019-06-05 07:12:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/41110455/medium.jpg,False,"Honolulu County, HI, USA",Copsychus malabaricus,Aves,Summer,./images_introduced/26472710.jpg
196696878,2024-01-14,2024-01-14 11:04:09-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/346240706/medium.jpg,False,"Kīlauea, Pahoa, HI, US",Lophura leucomelanos,Aves,Winter,./images_introduced/196696878.jpg
195989462,2024-01-04,2024-01-04 08:45:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/344939955/medium.jpg,False,"Kailua-Kona, HI, USA",Paroaria capitata,Aves,Winter,./images_introduced/195989462.jpg
128392408,2022-07-27,2022-07-27 16:11:24-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/218080906/medium.jpeg,False,"Location: 20.661926, -156.044483",Acridotheres tristis,Aves,Summer,./images_introduced/128392408.jpg
83177948,2021-06-15,2021-06-15 10:19:42-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/136584442/medium.jpg,False,"Kauaʻi, Princeville, HI, US",Spilopelia chinensis,Aves,Summer,./images_introduced/83177948.jpg
147785828,2023-01-30,2023-01-30 14:09:13-10:00,Hawaii,research,https://static.inaturalist.org/photos/254363676/medium.jpeg,False,"Hawaii, US",Padda oryzivora,Aves,Winter,./images_introduced/147785828.jpg
115242405,2022-05-02,2022-05-02 10:45:06-10:00,Hawaii,research,https://static.inaturalist.org/photos/194527073/medium.jpg,False,"Oʻahu, Honolulu, HI, US",Passer domesticus,Aves,Spring,./images_introduced/115242405.jpg
143601736,2022-12-03,2022-12-03 09:58:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/246303065/medium.jpeg,False,"Ewa, Ewa Beach, HI, USA",Copsychus malabaricus,Aves,,./images_introduced/143601736.jpg
166526373,2023-06-09,2023-06-09 17:19:25-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/288385285/medium.jpg,False,"Mauna Kea Golf Course, Kamuela, HI, US",Ortygornis pondicerianus,Aves,Summer,./images_introduced/166526373.jpg
162199208,2023-05-16,2023-05-16 13:39:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/280434548/medium.jpg,False,"Hawaii County, HI, USA",Ortygornis pondicerianus,Aves,Spring,./images_introduced/162199208.jpg
101696280,2021-11-14,2021-11-14 15:24:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/169853936/medium.jpeg,False,Wa'ahila Ridge,Crithagra mozambica,Aves,Fall,./images_introduced/101696280.jpg
151359463,2023-03-15,2023-03-15 17:00:17-10:00,Hawaii,research,https://static.inaturalist.org/photos/261148130/medium.jpg,False,"Waikoloa Beach Marriott Resort & Spa, Kamuela, HI, US",Paroaria capitata,Aves,Spring,./images_introduced/151359463.jpg
94071966,2021-09-07,2021-09-07 10:11:03-10:00,Hawaii,research,https://static.inaturalist.org/photos/156004873/medium.jpeg,False,"Aiea, HI 96701, USA",Paroaria coronata,Aves,Fall,./images_introduced/94071966.jpg
26471656,2019-06-04,2019-06-04 14:43:51-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/41108523/medium.jpg,False,"Patsy T Mink Central Oahu Regional Park, Waipahu, HI, US",Pycnonotus cafer,Aves,Summer,./images_introduced/26471656.jpg
13934866,2018-06-18,2018-06-18 14:49:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/20591485/medium.jpg,False,Tantalus,Zosterops japonicus,Aves,Summer,./images_introduced/13934866.jpg
18817460,2018-12-03,2018-12-03 17:59:45-10:00,Hawaii,research,https://static.inaturalist.org/photos/28823204/medium.jpg,False,"96753, Kihei, HI, US",Ortygornis pondicerianus,Aves,,./images_introduced/18817460.jpg
117212609,2022-05-15,2022-05-15 09:34:30-10:00,Hawaii,research,https://static.inaturalist.org/photos/252827256/medium.jpg,False,"Waikoloa Beach Marriott Resort & Spa, Kamuela, HI, US",Sicalis flaveola,Aves,Spring,./images_introduced/117212609.jpg
99724916,2021-10-29,2021-10-29 08:22:23-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/166306187/medium.jpg,False,"Hawaiʻi, Kamuela, HI, US",Cardinalis cardinalis,Aves,Fall,./images_introduced/99724916.jpg
121290946,2022-06-11,2022-06-11 09:47:28-10:00,Hawaii,research,https://static.inaturalist.org/photos/205228241/medium.jpeg,False,Honolulu,Geopelia striata,Aves,Summer,./images_introduced/121290946.jpg
130072783,2022-08-08,2022-08-08 16:45:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/221146553/medium.jpg,False,"Kauaʻi, Lihue, HI, US",Columba livia domestica,Aves,Summer,./images_introduced/130072783.jpg
8306433,2017-10-07,2017-10-07 17:12:31-10:00,Hawaii,research,https://static.inaturalist.org/photos/11027030/medium.jpg,False,"Honolulu Zoo, Honolulu, HI, US",Paroaria coronata,Aves,Fall,./images_introduced/8306433.jpg
200060129,2010-01-24,2010-01-24 14:41:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/352897118/medium.jpeg,False,"Wailea, Wailea-Makena, HI 96753, USA",Cardinalis cardinalis,Aves,Winter,./images_introduced/200060129.jpg
14696720,2018-07-24,2018-07-24 09:56:17-10:00,Hawaii,research,https://static.inaturalist.org/photos/21912697/medium.jpg,False,"Ali'i Drive, Kailua Kona, HI, US",Paroaria capitata,Aves,Summer,./images_introduced/14696720.jpg
213747025,2024-05-05,2024-05-05 07:36:15-10:00,Hawaii,research,https://static.inaturalist.org/photos/377761664/medium.jpeg,False,"Napili-Honokowai, HI, USA",Haemorhous mexicanus,Aves,Spring,./images_introduced/213747025.jpg
94068835,2021-09-07,2021-09-07 06:23:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/155998619/medium.png,False,"Wailua Homesteads, HI 96746, USA",Lonchura atricapilla,Aves,Fall,./images_introduced/94068835.jpg
63217628,2011-04-02,2011-04-02 05:56:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/101421741/medium.jpeg,False,"Maui, Hawái, EE. UU.",Cardinalis cardinalis,Aves,Spring,./images_introduced/63217628.jpg
154222021,2023-04-09,2023-04-09 11:49:04-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/266454169/medium.jpg,False,"Oʻahu, Kailua, HI, US",Lonchura atricapilla,Aves,Spring,./images_introduced/154222021.jpg
9874165,2018-02-15,2018-02-15 14:43:23-10:00,Hawaii,research,https://static.inaturalist.org/photos/13531520/medium.jpg,False,"85-626 Farrington Hwy, Waianae, HI, US",Geopelia striata,Aves,Winter,./images_introduced/9874165.jpg
122081935,2022-06-13,2022-06-13 17:42:37-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/206844995/medium.jpg,False,"Kīlauea, HI, US",Lophura leucomelanos,Aves,Summer,./images_introduced/122081935.jpg
83469447,2021-06-15,2021-06-15 14:12:58-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/137093174/medium.jpg,False,"Maui, Paia, HI, US",Paroaria coronata,Aves,Summer,./images_introduced/83469447.jpg
91695659,2021-08-18,2021-08-18 14:40:37-10:00,Hawaii,research,https://static.inaturalist.org/photos/151716368/medium.jpeg,False,"Kamehameha Hwy + Kualoa Beach Park, Hawaii 96744, USA",Bubulcus ibis,Aves,Summer,./images_introduced/91695659.jpg
15646031,2013-03-28,2013-03-28 12:26:14-10:00,Hawaii,research,https://static.inaturalist.org/photos/23372655/medium.jpg,False,"Lyon Arboretum, Honolulu County, Hawaii, US",Leiothrix lutea,Aves,Spring,./images_introduced/15646031.jpg
6890578,2017-07-02,2017-07-01 23:36:16-10:00,Hawaii,research,https://static.inaturalist.org/photos/8790662/medium.jpg,False,"1242 Lola Place Kailua, HI 96734",Leiothrix lutea,Aves,Summer,./images_introduced/6890578.jpg
38524520,2019-07-08,2019-07-08 10:30:55-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/61240103/medium.jpg,False,"Oʻahu, Honolulu, HI, US",Columba livia domestica,Aves,Summer,./images_introduced/38524520.jpg
190148700,2023-11-05,2023-11-05 14:16:08-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/333270475/medium.jpeg,False,"Kapaʻa, HI 96746, USA",Gallus gallus domesticus,Aves,Fall,./images_introduced/190148700.jpg
174615297,2023-07-23,2023-07-23 16:46:16-10:00,Hawaii,research,https://static.inaturalist.org/photos/303374296/medium.jpg,False,"Oʻahu, Honolulu, HI, US",Crithagra mozambica,Aves,Summer,./images_introduced/174615297.jpg
29225291,2019-07-19,2019-07-19 11:55:38-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/45602531/medium.jpg,False,"Waikele Country Club, Waipahu, HI, US",Pycnonotus cafer,Aves,Summer,./images_introduced/29225291.jpg
120131912,2022-05-31,2022-05-31 17:50:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/203150958/medium.jpeg,False,"Volcano, HI, USA",Lophura leucomelanos,Aves,Spring,./images_introduced/120131912.jpg
91807756,2021-08-19,2021-08-19 13:45:04-10:00,Hawaii,research,https://static.inaturalist.org/photos/151919745/medium.jpg,False,"Honolulu Zoo, Honolulu, HI, US",Gallus gallus domesticus,Aves,Summer,./images_introduced/91807756.jpg
21423306,2019-03-12,2019-03-12 15:37:09-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/33144298/medium.jpg,False,"96756, Koloa, HI, US",Cairina moschata domestica,Aves,Spring,./images_introduced/21423306.jpg
151906729,2023-03-11,2023-03-11 16:06:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/262177931/medium.jpg,False,"Hawaii Volcanoes National Park, HI 96785, USA",Lophura leucomelanos,Aves,Spring,./images_introduced/151906729.jpg
181987980,2023-09-05,2023-09-05 10:49:39-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/317222888/medium.jpg,False,"Kapahulu Shopping Center, Honolulu, HI, US",Spilopelia chinensis,Aves,Fall,./images_introduced/181987980.jpg
157810948,2023-04-28,2023-04-28 16:04:04-10:00,Hawaii,research,https://static.inaturalist.org/photos/272805324/medium.jpg,False,"Oʻahu, East Honolulu, HI, US",Paroaria coronata,Aves,Spring,./images_introduced/157810948.jpg
103839154,2021-12-28,2021-12-28 09:52:45-10:00,Hawaii,research,https://static.inaturalist.org/photos/173893423/medium.jpeg,False,"Kailua-Kona, HI, USA",Geopelia striata,Aves,,./images_introduced/103839154.jpg
69040669,2018-11-20,2018-11-20 13:35:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/111939759/medium.jpg,False,"Na 'Aina Kai Botanical Gardens & Sculpture Park, Kilauea, HI",Copsychus malabaricus,Aves,Fall,./images_introduced/69040669.jpg
4723259,2016-11-27,2016-11-27 12:07:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/5710897/medium.jpeg,False,"Hawaii, US",Padda oryzivora,Aves,Fall,./images_introduced/4723259.jpg
18180878,2018-06-04,2018-06-04 07:38:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/27789108/medium.jpg,False,"Makiki - Lower Punchbowl - Tantalus, Honolulu, HI, USA",Crithagra mozambica,Aves,Summer,./images_introduced/18180878.jpg
79578881,2021-05-20,2021-05-20 12:48:08-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/130354705/medium.jpg,False,"Sandy Beach Park, East Honolulu, HI, US",Columba livia domestica,Aves,Spring,./images_introduced/79578881.jpg
176055216,2023-07-27,2023-07-27 23:18:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/306036013/medium.jpg,False,"Ewa, Ewa Beach, HI, USA",Acridotheres tristis,Aves,Summer,./images_introduced/176055216.jpg
262138,2013-04-15,2013-04-15 01:08:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/324934/medium.JPG,False,Mauna Loa road,Lophura leucomelanos,Aves,Spring,./images_introduced/262138.jpg
27608015,2019-06-20,2019-06-20 06:37:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/42971951/medium.jpg,False,"Maui, Hawaii, United States",Bubulcus ibis,Aves,Summer,./images_introduced/27608015.jpg
186488000,2023-10-06,2023-10-06 11:02:55-10:00,Hawaii,research,https://static.inaturalist.org/photos/325915117/medium.jpg,False,"Oʻahu, Haleiwa, HI, US",Copsychus malabaricus,Aves,Fall,./images_introduced/186488000.jpg
21487160,2019-03-21,2019-03-21 16:14:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/33248444/medium.jpeg,False,"Wailea, Wailea-Makena, HI 96753, USA",Haemorhous mexicanus,Aves,Spring,./images_introduced/21487160.jpg
66501517,2019-01-25,2019-01-25 12:50:52-10:00,Hawaii,research,https://static.inaturalist.org/photos/107219256/medium.jpg,False,"Oʻahu, Wahiawa, HI, US",Copsychus malabaricus,Aves,Winter,./images_introduced/66501517.jpg
3312953,2016-05-26,2016-05-26 10:27:40-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/3829240/medium.jpg,False,"University of Hawaii at Manoa, Honolulu, HI, US",Zosterops japonicus,Aves,Spring,./images_introduced/3312953.jpg
203534808,2024-03-22,2024-03-22 09:57:55-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/359625644/medium.jpg,False,United States,Crithagra mozambica,Aves,Spring,./images_introduced/203534808.jpg
19759882,2019-01-20,2019-01-20 08:19:10-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/30448151/medium.jpg,False,"Hawaii, US",Padda oryzivora,Aves,Winter,./images_introduced/19759882.jpg
133848273,2022-03-21,2022-03-21 09:34:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/228052079/medium.jpg,False,"Kauaʻi, Princeville, HI, US",Paroaria coronata,Aves,Spring,./images_introduced/133848273.jpg
151635861,2023-03-14,2023-03-14 08:13:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/261664338/medium.jpg,False,"Oʻahu, Wahiawa, HI, US",Paroaria coronata,Aves,Spring,./images_introduced/151635861.jpg
38735557,2015-05-26,2015-05-26 11:57:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/61609228/medium.jpg,False,"Manoa, Honolulu, HI, USA",Leiothrix lutea,Aves,Spring,./images_introduced/38735557.jpg
21572586,2019-02-21,2019-02-21 07:52:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/33390044/medium.jpeg,False,"Wailea-Makena, HI, USA",Paroaria coronata,Aves,Winter,./images_introduced/21572586.jpg
78190309,2021-05-09,2021-05-09 18:52:44-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/127930727/medium.jpg,False,"Oʻahu, Honolulu, HI, US",Haemorhous mexicanus,Aves,Spring,./images_introduced/78190309.jpg
20922407,2019-03-03,2019-03-03 06:50:11-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/32291158/medium.jpeg,False,"1662 Ala Moana Blvd, Honolulu, HI 96815, USA",Columba livia domestica,Aves,Spring,./images_introduced/20922407.jpg
147551122,2022-12-31,2022-12-31 08:02:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/253916101/medium.jpeg,False,"Puako, HI, USA",Lonchura punctulata,Aves,,./images_introduced/147551122.jpg
198424685,2024-01-30,2024-01-30 11:49:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/349729517/medium.jpeg,False,"Waikiki, Honolulu, HI 96815, USA",Columba livia domestica,Aves,Winter,./images_introduced/198424685.jpg
37752490,2020-01-19,2020-01-19 09:02:47-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/59912586/medium.jpg,False,"Maui County, US-HI, US",Padda oryzivora,Aves,Winter,./images_introduced/37752490.jpg
6297451,2010-04-03,2010-04-03 13:47:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/7928134/medium.jpg,False,"Hawaii County, HI, USA",Ortygornis pondicerianus,Aves,Spring,./images_introduced/6297451.jpg
4148709,2016-09-19,2016-09-19 07:29:10-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/4939705/medium.jpg,False,"2101–2123 Hoone Rd, Poipu, HI, US",Paroaria coronata,Aves,Fall,./images_introduced/4148709.jpg
54566463,2020-07-27,2020-07-27 11:11:11-10:00,Hawaii,research,https://static.inaturalist.org/photos/86829815/medium.jpg,False,"Schofield Barracks Military Reservation, Wahiawa, HI, US",Cardinalis cardinalis,Aves,Summer,./images_introduced/54566463.jpg
15255798,2018-08-07,2018-08-06 19:04:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/22826740/medium.jpeg,False,"Diamond Head - Kapahulu - St. Louis, Honolulu, HI, USA",Crithagra mozambica,Aves,Summer,./images_introduced/15255798.jpg
8889307,2017-11-21,2017-11-21 09:23:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/11957600/medium.jpeg,False,"Hawaii, US",Estrilda astrild,Aves,Fall,./images_introduced/8889307.jpg
111268580,2022-04-12,2022-04-12 15:34:22-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/187816379/medium.jpg,False,"Maui, Lahaina, HI, US",Columba livia domestica,Aves,Spring,./images_introduced/111268580.jpg
75512492,2021-04-25,2021-04-25 08:35:12-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/123552467/medium.jpeg,False,Wailea-Makena,Gallus gallus,Aves,Spring,./images_introduced/75512492.jpg
2610409,2016-01-05,,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/2917821/medium.JPG,False,Hawaii Volcanoes National Park,Lophura leucomelanos,Aves,Winter,./images_introduced/2610409.jpg
65761248,2020-11-26,2020-11-26 11:54:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/105896955/medium.jpeg,False,"Maalaea, HI, USA",Passer domesticus,Aves,Fall,./images_introduced/65761248.jpg
95503320,2021-09-19,2021-09-19 14:58:25-10:00,Hawaii,research,https://static.inaturalist.org/photos/158558683/medium.jpg,False,"King Kamehameha Statue, Honolulu, HI, US",Lonchura atricapilla,Aves,Fall,./images_introduced/95503320.jpg
141577041,2022-11-09,2022-11-09 15:06:07-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/242577977/medium.jpg,False,"Pu‘uhonua o Hōnaunau National Historical Park, Honaunau, HI, US",Paroaria capitata,Aves,Fall,./images_introduced/141577041.jpg
109059091,2022-03-18,2022-03-18 11:18:14-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/183738474/medium.jpg,False,"Maui, Kahului, HI, US",Gallus gallus,Aves,Spring,./images_introduced/109059091.jpg
131779991,2022-08-21,2022-08-21 11:45:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/224309628/medium.jpg,False,"5295 Lower Honoapiilani Rd, Lahaina, HI 96761, USA",Passer domesticus,Aves,Summer,./images_introduced/131779991.jpg
85824238,2021-07-05,2021-07-05 10:57:04-10:00,Hawaii,research,https://static.inaturalist.org/photos/141274099/medium.jpg,False,"Kauaʻi, Kapaa, HI, US",Geopelia striata,Aves,Summer,./images_introduced/85824238.jpg
161272263,2023-04-28,2023-04-28 15:22:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/278738794/medium.jpeg,False,"Honolulu, Hawaii, United States",Columba livia domestica,Aves,Spring,./images_introduced/161272263.jpg
172471911,2023-07-11,2023-07-11 17:20:14-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/299416211/medium.jpg,False,"Honolulu Zoo, Honolulu, HI, US",Sicalis flaveola,Aves,Summer,./images_introduced/172471911.jpg
103736900,2021-12-26,2021-12-26 15:34:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/173691667/medium.jpg,False,"Kihei, HI 96753, USA",Gallus gallus,Aves,,./images_introduced/103736900.jpg
164117445,2023-05-27,2023-05-27 19:36:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/283921259/medium.jpeg,False,"Diamond Head / Kapahulu / St. Louis Heights, Honolulu, HI, USA",Estrilda astrild,Aves,Spring,./images_introduced/164117445.jpg
199031007,2024-02-10,2024-02-10 16:04:37-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/350916062/medium.jpg,False,"Oʻahu, Honolulu, HI, US",Columba livia domestica,Aves,Winter,./images_introduced/199031007.jpg
200741163,2024-02-28,2024-02-28 08:30:15-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/354224700/medium.jpg,False,"Hawaii, US",Padda oryzivora,Aves,Winter,./images_introduced/200741163.jpg
